"MPIO_CDPMP","depto","provincia","indrural","discap4t5","disbog4t5","elsnl_4t5n","elsnmr_4t5n","clrgst_4t5n","clrgwk_4t5n","elsnl_4t5d","elsnmr_4t5d","clrgst_4t5d","clrgwk_4t5d","FID_4t5"
"15185","Boyacá","Ricaurte",0.801372230052948,50.0729484558105,193.877304077148,0.375,0,0,0.6,0.375,0,0,0.6,655
"15187","Boyacá","Centro",0.831420361995697,13.7480907440186,166.030090332031,0.375,0,0,0.6,0.375,0,0,0.6,656
"15189","Boyacá","Marquez",0.739590048789978,15.868522644043,149.562652587891,0.375,0,0,0.6,0.375,0,0,0.6,657
"15204","Boyacá","Centro",0.900848090648651,18.2989063262939,170.981323242188,0.375,0,0,0.6,0.375,0,0,0.6,658
"15212","Boyacá","Occidente",0.761812627315521,75.0066680908203,118.345375061035,0.375,0,0,0.6,0.375,0,0,0.6,659
"15215","Boyacá","Tundama",0.375100076198578,65.9066772460938,215.258911132812,0.375,0,0,0.6,0.375,0,0,0.6,660
"15218","Boyacá","Norte",0.824661433696747,131.981399536133,285.882843017578,0.375,0,0,0.6,0.375,0,0,0.6,677
"15223","Boyacá","Gutierrez",0.788545429706573,201.737869262695,355.384765625,0.375,0,0,0.6,0.375,0,0,0.6,758
"15224","Boyacá","Centro",0.608859062194824,9.30053806304932,148.750442504883,0.375,0,0,0.6,0.375,0,0,0.6,678
"15226","Boyacá","Sugamuxi",0.860400438308716,46.1469383239746,189.654144287109,0.375,0,0,0.6,0.375,0,0,0.6,679
"15232","Boyacá","Centro",0.929120421409607,15.4563903808594,158.395477294922,0.375,0,0,0.6,0.375,0,0,0.6,680
"15236","Boyacá","Oriente",0.725292444229126,72.401725769043,104.618034362793,0.375,0,0,0.6,0.375,0,0,0.6,681
"15238","Boyacá","Tundama",0.12182691693306,53.708194732666,207.717300415039,0.375,0,0,0.6,0.375,0,0,0.6,682
"15244","Boyacá","Gutierrez",0.476631075143814,141.526428222656,293.410675048828,0.375,0,0,0.6,0.375,0,0,0.6,683
"15248","Boyacá","Gutierrez",0.556354105472565,144.355850219727,297.943115234375,0.375,0,0,0.6,0.375,0,0,0.6,684
"15272","Boyacá","Sugamuxi",0.625187635421753,43.6083717346191,191.215072631836,0.375,0,0,0.6,0.375,0,0,0.6,685
"15276","Boyacá","Tundama",0.647274971008301,61.0521926879883,213.35009765625,0.375,0,0,0.6,0.375,0,0,0.6,686
"15293","Boyacá","Ricaurte",0.800286829471588,31.1515655517578,163.504592895508,0.375,0,0,0.6,0.375,0,0,0.6,687
"15296","Boyacá","Sugamuxi",0.726391732692719,76.2103652954102,222.765365600586,0.375,0,0,0.6,0.375,0,0,0.6,688
"15299","Boyacá","Neira",0.310840964317322,49.5181770324707,123.891716003418,0.375,0,0,0.6,0.375,0,0,0.6,689
"15317","Boyacá","Gutierrez",0.665415525436401,140.83366394043,294.355224609375,0.375,0,0,0.6,0.375,0,0,0.6,690
"15322","Boyacá","Oriente",0.28675577044487,58.051441192627,103.054534912109,0.375,0,0,0.6,0.375,0,0,0.6,691
"15325","Boyacá","Oriente",0.671470582485199,68.0969924926758,95.6592025756836,0.375,0,0,0.6,0.375,0,0,0.6,692
"15332","Boyacá","Gutierrez",0.683804631233215,166.291458129883,318.580444335938,0.375,0,0,0.6,0.375,0,0,0.6,759
"15362","Boyacá","Sugamuxi",0.404211610555649,46.0369415283203,191.203308105469,0.375,0,0,0.6,0.375,0,0,0.6,693
"15367","Boyacá","Marquez",0.764444470405579,16.5048484802246,140.735595703125,0.375,0,0,0.6,0.375,0,0,0.6,694
"15368","Boyacá","Valderrama",0.694324254989624,111.602012634277,263.288421630859,0.375,0,0,0.6,0.375,0,0,0.6,695
"15377","Boyacá","La libertad",0.680090725421906,86.4020843505859,215.814117431641,0.375,0,0,0.6,0.375,0,0,0.6,661
"15380","Boyacá","Oriente",0.623651921749115,47.4228858947754,111.793655395508,0.375,0,0,0.6,0.375,0,0,0.6,662
"15401","Boyacá","Occidente",0.642218232154846,95.1152572631836,124.271797180176,0.375,0,0,0.6,0.375,0,0,0.6,663
"15403","Boyacá","Norte",0.574191391468048,118.31031036377,270.850250244141,0.375,0,0,0.6,0.375,0,0,0.6,664
"15407","Boyacá","Ricaurte",0.510688424110413,24.5246810913086,158.25227355957,0.375,0,0,0.6,0.375,0,0,0.6,696
"15425","Boyacá","Neira",0.772106111049652,63.6177635192871,115.946914672852,0.375,0,0,0.6,0.375,0,0,0.6,697
"15442","Boyacá","Occidente",0.867270529270172,75.5860443115234,131.256713867188,0.375,0,0,0.6,0.375,0,0,0.6,698
"15455","Boyacá","Lengupa",0.404317855834961,46.4767684936523,140.908065795898,0.375,0,0,0.6,0.375,0,0,0.6,699
"15464","Boyacá","Sugamuxi",0.57031923532486,78.9977874755859,221.263046264648,0.375,0,0,0.6,0.375,0,0,0.6,700
"15466","Boyacá","Sugamuxi",0.4504015147686,62.8039817810059,208.059432983398,0.375,0,0,0.6,0.375,0,0,0.6,701
"15469","Boyacá","Ricaurte",0.488791435956955,42.5564346313477,175.996856689453,0.375,0,0,0.6,0.375,0,0,0.6,702
"15476","Boyacá","Centro",0.866762459278107,9.39414691925049,160.580368041992,0.375,0,0,0.6,0.375,0,0,0.6,703
"15480","Boyacá","Occidente",0.372804462909698,81.0505523681641,125.767547607422,0.375,0,0,0.6,0.375,0,0,0.6,704
"15491","Boyacá","Sugamuxi",0.685403108596802,56.2765502929688,206.014190673828,0.375,0,0,0.6,0.375,0,0,0.6,705
"15494","Boyacá","Marquez",0.80609256029129,21.1009483337402,133.543807983398,0.375,0,0,0.6,0.375,0,0,0.6,706
"15500","Boyacá","Centro",0.858206331729889,12.0283002853394,165.875671386719,0.375,0,0,0.6,0.375,0,0,0.6,707
"15507","Boyacá","Occidente",0.569842875003815,95.9859313964844,148.396697998047,0.375,0,0,0.6,0.375,0,0,0.6,708
"15511","Boyacá","Neira",0.78921765089035,41.7145042419434,121.821014404297,0.375,0,0,0.6,0.375,0,0,0.6,709
"15514","Boyacá","Lengupa",0.587876915931702,66.5976715087891,152.595718383789,0.375,0,0,0.6,0.375,0,0,0.6,710
"15516","Boyacá","Tundama",0.402981966733932,41.8822174072266,195.938491821289,0.375,0,0,0.6,0.375,0,0,0.6,711
"15518","Boyacá","La libertad",0.59832638502121,79.8401565551758,200.328536987305,0.375,0,0,0.6,0.375,0,0,0.6,712
"15522","Boyacá","Gutierrez",0.528246939182281,143.192077636719,296.350524902344,0.375,0,0,0.6,0.375,0,0,0.6,713
"15531","Boyacá","Occidente",0.711482226848602,76.6201705932617,147.357620239258,0.375,0,0,0.6,0.375,0,0,0.6,714
"15533","Boyacá","La libertad",0.814500570297241,112.753273010254,243.219757080078,0.375,0,0,0.6,0.375,0,0,0.6,715
"15537","Boyacá","Valderrama",0.349358230829239,86.2500991821289,238.00505065918,0.375,0,0,0.6,0.375,0,0,0.6,716
"15542","Boyacá","Sugamuxi",0.672358453273773,35.0570945739746,175.366500854492,0.375,0,0,0.6,0.375,0,0,0.6,665
"15550","Boyacá","La libertad",0.701077699661255,105.455200195312,244.058074951172,0.375,0,0,0.6,0.375,0,0,0.6,666
"15572","Boyacá","Occidente",0.294355541467667,125.557556152344,169.476943969727,0.375,0,0,0.6,0.375,0,0,0.6,667
"15580","Boyacá","Occidente",0.728778898715973,95.7867431640625,130.5888671875,0.375,0,0,0.6,0.375,0,0,0.6,668
"15599","Boyacá","Marquez",0.590067744255066,20.7617435455322,141.669357299805,0.375,0,0,0.6,0.375,0,0,0.6,717
"15600","Boyacá","Ricaurte",0.718547642230988,28.6944236755371,135.758590698242,0.375,0,0,0.6,0.375,0,0,0.6,718
"15621","Boyacá","Marquez",0.75072705745697,25.8862895965576,152.596328735352,0.375,0,0,0.6,0.375,0,0,0.6,719
"15632","Boyacá","Occidente",0.928024709224701,48.5556373596191,152.261215209961,0.375,0,0,0.6,0.375,0,0,0.6,720
"15638","Boyacá","Ricaurte",0.529163599014282,19.8861751556396,146.983673095703,0.375,0,0,0.6,0.375,0,0,0.6,721
"15646","Boyacá","Centro",0.613345742225647,18.9873638153076,138.08659362793,0.375,0,0,0.6,0.375,0,0,0.6,722
"15660","Boyacá","Lengupa",0.569664895534515,48.4863891601562,155.994430541992,0.375,0,0,0.6,0.375,0,0,0.6,723
"15664","Boyacá","Ricaurte",0.803929448127747,55.9686508178711,190.173614501953,0.375,0,0,0.6,0.375,0,0,0.6,724
"15667","Boyacá","Neira",0.555555582046509,95.019157409668,122.747200012207,0.375,0,0,0.6,0.375,0,0,0.6,725
"15673","Boyacá","Norte",0.650960385799408,134.176971435547,287.872222900391,0.375,0,0,0.6,0.375,0,0,0.6,726
"15676","Boyacá","Occidente",0.863077461719513,42.3199729919434,132.67008972168,0.375,0,0,0.6,0.375,0,0,0.6,727
"15681","Boyacá","Occidente",0.887257874011993,81.4993438720703,142.21696472168,0.375,0,0,0.6,0.375,0,0,0.6,728
"15686","Boyacá","Ricaurte",0.666226029396057,60.8612365722656,200.086166381836,0.375,0,0,0.6,0.375,0,0,0.6,729
"15690","Boyacá","Neira",0.407979756593704,88.4312744140625,109.330894470215,0.375,0,0,0.6,0.375,0,0,0.6,730
"15693","Boyacá","Tundama",0.39254555106163,61.1044998168945,214.451629638672,0.375,0,0,0.6,0.375,0,0,0.6,731
"15696","Boyacá","Ricaurte",0.679458975791931,32.4104919433594,161.298934936523,0.375,0,0,0.6,0.375,0,0,0.6,732
"15720","Boyacá","Norte",0.693831622600555,100.337280273438,252.990951538086,0.375,0,0,0.6,0.375,0,0,0.6,733
"15723","Boyacá","Norte",0.724703729152679,96.2229156494141,247.923141479492,0.375,0,0,0.6,0.375,0,0,0.6,734
"15740","Boyacá","Centro",0.834002077579498,19.6756191253662,162.778564453125,0.375,0,0,0.6,0.375,0,0,0.6,735
"15753","Boyacá","Norte",0.293293625116348,115.126579284668,268.857971191406,0.375,0,0,0.6,0.375,0,0,0.6,736
"15755","Boyacá","Valderrama",0.804329931735992,101.654167175293,248.774154663086,0.375,0,0,0.6,0.375,0,0,0.6,669
"15757","Boyacá","Valderrama",0.466364324092865,91.7525482177734,242.313995361328,0.375,0,0,0.6,0.375,0,0,0.6,670
"15759","Boyacá","Sugamuxi",0.121193066239357,55.3914260864258,200.892135620117,0.375,0,0,0.6,0.375,0,0,0.6,671
"15761","Boyacá","Oriente",0.774914085865021,62.7593803405762,104.908599853516,0.375,0,0,0.6,0.375,0,0,0.6,672
"15762","Boyacá","Centro",0.839019536972046,9.81834983825684,153.983779907227,0.375,0,0,0.6,0.375,0,0,0.6,737
"15763","Boyacá","Centro",0.88912034034729,31.7647609710693,185.370376586914,0.375,0,0,0.6,0.375,0,0,0.6,738
"15764","Boyacá","Centro",0.754618763923645,6.74759197235107,153.752212524414,0.375,0,0,0.6,0.375,0,0,0.6,739
"15774","Boyacá","Norte",0.777696013450623,108.848747253418,262.277252197266,0.375,0,0,0.6,0.375,0,0,0.6,740
"15776","Boyacá","Ricaurte",0.6547931432724,30.2552471160889,149.14794921875,0.375,0,0,0.6,0.375,0,0,0.6,741
"15778","Boyacá","Oriente",0.827072978019714,55.2080612182617,108.916427612305,0.375,0,0,0.6,0.375,0,0,0.6,742
"15790","Boyacá","Valderrama",0.723733425140381,78.9762649536133,228.834045410156,0.375,0,0,0.6,0.375,0,0,0.6,743
"15798","Boyacá","Oriente",0.707348763942719,51.3077011108398,111.170043945312,0.375,0,0,0.6,0.375,0,0,0.6,744
"15804","Boyacá","Marquez",0.808971405029297,23.8113422393799,134.005157470703,0.375,0,0,0.6,0.375,0,0,0.6,745
"15806","Boyacá","Sugamuxi",0.672488391399384,48.6128578186035,199.106536865234,0.375,0,0,0.6,0.375,0,0,0.6,746
"15808","Boyacá","Ricaurte",0.774341702461243,34.327392578125,142.039413452148,0.375,0,0,0.6,0.375,0,0,0.6,747
"15810","Boyacá","Norte",0.718025863170624,126.186096191406,280.219024658203,0.375,0,0,0.6,0.375,0,0,0.6,748
"15814","Boyacá","Centro",0.51990419626236,24.2330360412598,173.908905029297,0.375,0,0,0.6,0.375,0,0,0.6,749
"15816","Boyacá","Ricaurte",0.85767012834549,44.4086685180664,184.94580078125,0.375,0,0,0.6,0.375,0,0,0.6,750
"15820","Boyacá","Sugamuxi",0.708598256111145,65.3119430541992,213.49446105957,0.375,0,0,0.6,0.375,0,0,0.6,751
"15822","Boyacá","Sugamuxi",0.835103273391724,39.999626159668,175.181060791016,0.375,0,0,0.6,0.375,0,0,0.6,752
"15832","Boyacá","Occidente",0.833766222000122,64.7113571166992,149.566848754883,0.375,0,0,0.6,0.375,0,0,0.6,753
"15835","Boyacá","Marquez",0.661327242851257,31.5905055999756,122.592086791992,0.375,0,0,0.6,0.375,0,0,0.6,754
"15837","Boyacá","Centro",0.719332218170166,25.6811218261719,178.791030883789,0.375,0,0,0.6,0.375,0,0,0.6,755
"15839","Boyacá","Tundama",0.917156875133514,84.3554382324219,238.011825561523,0.375,0,0,0.6,0.375,0,0,0.6,756
"15842","Boyacá","Marquez",0.864674627780914,35.1069793701172,121.228675842285,0.375,0,0,0.6,0.375,0,0,0.6,673
"15861","Boyacá","Centro",0.850694000720978,25.1191158294678,129.540100097656,0.375,0,0,0.6,0.375,0,0,0.6,674
"15879","Boyacá","Marquez",0.849841356277466,15.4311370849609,151.622543334961,0.375,0,0,0.6,0.375,0,0,0.6,675
"15897","Boyacá","Lengupa",0.748757839202881,36.1531448364258,151.238052368164,0.375,0,0,0.6,0.375,0,0,0.6,676
"17001","Caldas","Centro",0.0671473294496536,0,168.481369018555,0.375,0,0,0.6,0,0.889,1,0,229
"17013","Caldas","Norte",0.494720250368118,55.7480812072754,195.966445922852,0.375,0,0,0.6,0.375,0,0,0.6,230
"17042","Caldas","Bajo occidente",0.43887796998024,26.8516750335693,195.288146972656,0.375,0,0,0.6,0.375,0,0,0.6,242
"17050","Caldas","Norte",0.353509515523911,20.1318054199219,175.610137939453,0.375,0,0,0.6,0.375,0,0,0.6,241
"17088","Caldas","Bajo occidente",0.570075035095215,33.644775390625,192.355209350586,0.375,0,0,0.6,0.375,0,0,0.6,240
"17174","Caldas","Centro",0.130697667598724,18.9911670684814,175.897872924805,0.375,0,0,0.6,0.375,0,0,0.6,239
"17272","Caldas","Alto occidente",0.661426961421967,20.9117889404297,183.625732421875,0.375,0,0,0.6,0.375,0,0,0.6,238
"17380","Caldas","Oriente",0.130296915769577,99.8103408813477,140.833251953125,0.375,0,0,0.6,0.375,0,0,0.6,237
"17388","Caldas","Alto occidente",0.641679167747498,30.8433284759521,187.284057617188,0.375,0,0,0.6,0.375,0,0,0.6,236
"17433","Caldas","Alto oriente",0.429886221885681,43.6706275939941,143.228530883789,0.375,0,0,0.6,0.375,0,0,0.6,235
"17442","Caldas","Alto occidente",0.89153915643692,43.4397277832031,198.842025756836,0.375,0,0,0.6,0.375,0,0,0.6,234
"17444","Caldas","Alto oriente",0.520724773406982,57.3966674804688,139.837753295898,0.375,0,0,0.6,0.375,0,0,0.6,233
"17446","Caldas","Alto oriente",0.68431144952774,29.0998287200928,152.261260986328,0.375,0,0,0.6,0.375,0,0,0.6,232
"17486","Caldas","Centro",0.449961960315704,7.18318176269531,172.871520996094,0.375,0,0,0.6,0.375,0,0,0.6,231
"17495","Caldas","Oriente",0.334606438875198,92.2408294677734,155.847732543945,0.375,0,0,0.6,0.375,0,0,0.6,243
"17513","Caldas","Norte",0.51517128944397,40.9709434509277,189.247406005859,0.375,0,0,0.6,0.375,0,0,0.6,254
"17524","Caldas","Centro",0.680938601493835,16.2926368713379,179.773803710938,0.375,0,0,0.6,0.375,0,0,0.6,253
"17541","Caldas","Alto oriente",0.612919449806213,51.240047454834,153.936767578125,0.375,0,0,0.6,0.375,0,0,0.6,252
"17614","Caldas","Alto occidente",0.643978357315063,41.4015998840332,206.361404418945,0.375,0,0,0.6,0.375,0,0,0.6,255
"17616","Caldas","Bajo occidente",0.610078573226929,26.9813365936279,192.165679931641,0.375,0,0,0.6,0.375,0,0,0.6,251
"17653","Caldas","Norte",0.416499704122543,32.9357986450195,173.930374145508,0.375,0,0,0.6,0.375,0,0,0.6,250
"17662","Caldas","Oriente",0.710374474525452,77.2338027954102,154.078964233398,0.375,0,0,0.6,0.375,0,0,0.6,249
"17665","Caldas","Bajo occidente",0.73485004901886,29.8814735412598,194.135391235352,0.375,0,0,0.6,0.375,0,0,0.6,248
"17777","Caldas","Alto occidente",0.528908610343933,40.8069801330566,199.868453979492,0.375,0,0,0.6,0.375,0,0,0.6,247
"17867","Caldas","Oriente",0.577040493488312,87.0814437866211,137.612197875977,0.375,0,0,0.6,0.375,0,0,0.6,246
"17873","Caldas","Centro",0.135463714599609,16.1316738128662,157.687194824219,0.375,0,0,0.6,0.375,0,0,0.6,245
"17877","Caldas","Bajo occidente",0.15933720767498,40.2672386169434,200.023239135742,0.375,0,0,0.6,0.375,0,0,0.6,244
"18001","Caquetá","Caquetá",0.121220581233501,0,341.27587890625,0.375,0,0,0.6,0,0.889,1,0,0
"18029","Caquetá","Caquetá",0.559358298778534,60.1241760253906,401.256439208984,0.375,0,0,0.6,0.375,0,0,0.6,1
"18094","Caquetá","Caquetá",0.387260675430298,35.6532325744629,375.040374755859,0.375,0,0,0.6,0.375,0,0,0.6,2
"18150","Caquetá","Caquetá",0.492285937070847,204.328002929688,417.1875,0.375,0,0,0.6,0.375,0,0,0.6,10
"18205","Caquetá","Caquetá",0.307124972343445,77.2228240966797,418.025726318359,0.375,0,0,0.6,0.375,0,0,0.6,14
"18247","Caquetá","Caquetá",0.299160361289978,51.0240592956543,306.364227294922,0.375,0,0,0.6,0.375,0,0,0.6,3
"18256","Caquetá","Caquetá",0.508871138095856,36.9441757202148,318.908020019531,0.375,0,0,0.6,0.375,0,0,0.6,4
"18410","Caquetá","Caquetá",0.83233654499054,39.9714736938477,345.502319335938,0.375,0,0,0.6,0.375,0,0,0.6,5
"18460","Caquetá","Caquetá",0.897048234939575,65.9507827758789,385.141937255859,0.375,0,0,0.6,0.375,0,0,0.6,6
"18479","Caquetá","Caquetá",0.457274198532104,29.2852745056152,370.479431152344,0.375,0,0,0.6,0.375,0,0,0.6,7
"18592","Caquetá","Caquetá",0.454538583755493,64.7838287353516,293.485992431641,0.375,0,0,0.6,0.375,0,0,0.6,15
"18610","Caquetá","Caquetá",0.508322238922119,71.0593032836914,406.150512695312,0.375,0,0,0.6,0.375,0,0,0.6,8
"18753","Caquetá","Caquetá",0.538003504276276,166.978973388672,328.136779785156,0.375,0,0,0.6,0.375,0,0,0.6,11
"18756","Caquetá","Caquetá",0.751917243003845,313.270233154297,462.463500976562,0.375,0,0,0.6,0.375,0,0,0.6,12
"18785","Caquetá","Caquetá",0.409266412258148,81.9613342285156,419.216674804688,0.375,0,0,0.6,0.375,0,0,0.6,13
"18860","Caquetá","Caquetá",0.660810232162476,59.2463912963867,396.49560546875,0.375,0,0,0.6,0.375,0,0,0.6,9
"19001","Cauca","Centro",0.161913350224495,0,342.127960205078,0.375,0,0,0.6,0,0.889,1,0,16
"19022","Cauca","Sur",0.927042126655579,66.697868347168,401.884918212891,0.375,0,0,0.6,0.375,0,0,0.6,17
"19050","Cauca","Sur",0.896725833415985,73.8574295043945,409.349517822266,0.375,0,0,0.6,0.375,0,0,0.6,18
"19075","Cauca","Sur",0.744504451751709,83.1608276367188,425.0810546875,0.375,0,0,0.6,0.375,0,0,0.6,19
"19100","Cauca","Sur",0.868061423301697,72.2000198364258,411.682586669922,0.375,0,0,0.6,0.375,0,0,0.6,20
"19110","Cauca","Norte",0.961254596710205,65.8479156494141,311.808837890625,0.375,0,0,0.6,0.375,0,0,0.6,21
"19130","Cauca","Centro",0.947588920593262,19.6863842010498,338.705108642578,0.375,0,0,0.6,0.375,0,0,0.6,22
"19137","Cauca","Oriente",0.945576548576355,39.6795806884766,310.870483398438,0.375,0,0,0.6,0.375,0,0,0.6,23
"19142","Cauca","Norte",0.824492216110229,71.7944259643555,281.36767578125,0.375,0,0,0.6,0.375,0,0,0.6,24
"19212","Cauca","Norte",0.490627229213715,84.5748825073242,266.354766845703,0.375,0,0,0.6,0.375,0,0,0.6,25
"19256","Cauca","Centro",0.944276392459869,35.8951606750488,371.952606201172,0.375,0,0,0.6,0.375,0,0,0.6,53
"19290","Cauca","Sur",0.764705896377563,101.836730957031,439.667633056641,0.375,0,0,0.6,0.375,0,0,0.6,26
"19300","Cauca","Sur",0.670581042766571,101.836730957031,439.667633056641,0.375,0,0,0.6,0.375,0,0,0.6,27
"19318","Cauca","Occidente",0.49550986289978,126.42497253418,445.477966308594,0.375,0,0,0.6,0.375,0,0,0.6,54
"19355","Cauca","Oriente",0.954707562923431,50.524169921875,301.739105224609,0.375,0,0,0.6,0.375,0,0,0.6,28
"19364","Cauca","Oriente",0.893783986568451,54.0833854675293,290.780029296875,0.375,0,0,0.6,0.375,0,0,0.6,29
"19392","Cauca","Centro",0.830495834350586,36.6823348999023,377.882141113281,0.375,0,0,0.6,0.375,0,0,0.6,30
"19397","Cauca","Sur",0.95755273103714,44.4694213867188,380.416015625,0.375,0,0,0.6,0.375,0,0,0.6,31
"19418","Cauca","Occidente",0.89908504486084,109.720664978027,383.74951171875,0.375,0,0,0.6,0.375,0,0,0.6,55
"19450","Cauca","Sur",0.737614572048187,102.068855285645,443.826049804688,0.375,0,0,0.6,0.375,0,0,0.6,32
"19455","Cauca","Norte",0.428252547979355,96.1320724487305,257.468292236328,0.375,0,0,0.6,0.375,0,0,0.6,33
"19473","Cauca","Centro",0.936351001262665,40.0628128051758,331.854064941406,0.375,0,0,0.6,0.375,0,0,0.6,34
"19513","Cauca","Norte",0.549360990524292,84.9344482421875,273.013885498047,0.375,0,0,0.6,0.375,0,0,0.6,35
"19517","Cauca","Oriente",0.935096979141235,72.6911087036133,275.389739990234,0.375,0,0,0.6,0.375,0,0,0.6,36
"19532","Cauca","Sur",0.626004099845886,64.3891448974609,406.506927490234,0.375,0,0,0.6,0.375,0,0,0.6,37
"19533","Cauca","Sur",0.7606400847435,151.284439086914,426.100219726562,0.375,0,0,0.6,0.375,0,0,0.6,38
"19548","Cauca","Centro",0.650374829769135,28.5203170776367,323.300720214844,0.375,0,0,0.6,0.375,0,0,0.6,39
"19573","Cauca","Norte",0.128535389900208,91.7068939208984,278.315887451172,0.375,0,0,0.6,0.375,0,0,0.6,40
"19585","Cauca","Oriente",0.901748478412628,25.8222846984863,346.114318847656,0.375,0,0,0.6,0.375,0,0,0.6,41
"19622","Cauca","Centro",0.905272305011749,27.7993850708008,368.719757080078,0.375,0,0,0.6,0.375,0,0,0.6,42
"19693","Cauca","Sur",0.938984274864197,68.530876159668,398.068542480469,0.375,0,0,0.6,0.375,0,0,0.6,43
"19698","Cauca","Norte",0.526950061321259,62.3549118041992,298.548095703125,0.375,0,0,0.6,0.375,0,0,0.6,44
"19701","Cauca","Sur",0.874133706092834,115.87939453125,422.493682861328,0.375,0,0,0.6,0.375,0,0,0.6,45
"19743","Cauca","Oriente",0.879690408706665,36.1776504516602,305.951019287109,0.375,0,0,0.6,0.375,0,0,0.6,46
"19760","Cauca","Centro",0.959035813808441,26.2071933746338,360.422424316406,0.375,0,0,0.6,0.375,0,0,0.6,47
"19780","Cauca","Norte",0.800025045871735,53.7033500671387,324.534362792969,0.375,0,0,0.6,0.375,0,0,0.6,48
"19785","Cauca","Sur",0.827906012535095,58.1291809082031,399.152862548828,0.375,0,0,0.6,0.375,0,0,0.6,49
"19807","Cauca","Centro",0.589560031890869,16.8501892089844,358.735168457031,0.375,0,0,0.6,0.375,0,0,0.6,50
"19809","Cauca","Occidente",0.75992339849472,120.135238647461,425.553558349609,0.375,0,0,0.6,0.375,0,0,0.6,56
"19821","Cauca","Oriente",0.930688858032227,69.9496917724609,275.239288330078,0.375,0,0,0.6,0.375,0,0,0.6,51
"19824","Cauca","Oriente",0.94629043340683,19.180513381958,324.358703613281,0.375,0,0,0.6,0.375,0,0,0.6,52
"19845","Cauca","Norte",0.310539782047272,80.3719177246094,286.407623291016,0.375,0,0,0.6,0.375,0,0,0.6,57
"20001","Cesar","Norte",0.118922613561153,0,658.282470703125,0.375,0,0,0.6,0,0.889,1,0,550
"20011","Cesar","Sur",0.125614613294601,233.975463867188,424.645111083984,0.375,0,0,0.6,0.375,0,0,0.6,556
"20013","Cesar","Norte",0.207526981830597,46.0635414123535,620.31494140625,0.375,0,0,0.6,0.375,0,0,0.6,551
"20032","Cesar","Noroccidental",0.479721665382385,100.539344787598,564.481323242188,0.375,0,0,0.6,0.375,0,0,0.6,532
"20045","Cesar","Central",0.253944754600525,68.3063659667969,595.21923828125,0.375,0,0,0.6,0.375,0,0,0.6,552
"20060","Cesar","Noroccidental",0.0586177594959736,54.3175849914551,615.962646484375,0.375,0,0,0.6,0.375,0,0,0.6,533
"20175","Cesar","Central",0.598437190055847,122.502731323242,536.171997070312,0.375,0,0,0.6,0.375,0,0,0.6,534
"20178","Cesar","Central",0.40145879983902,98.2012710571289,560.888854980469,0.375,0,0,0.6,0.375,0,0,0.6,535
"20228","Cesar","Central",0.293510526418686,115.100387573242,544.035522460938,0.375,0,0,0.6,0.375,0,0,0.6,536
"20238","Cesar","Noroccidental",0.254981935024261,44.3099327087402,646.895568847656,0.375,0,0,0.6,0.375,0,0,0.6,537
"20250","Cesar","Noroccidental",0.815565824508667,70.8691787719727,588.071960449219,0.375,0,0,0.6,0.375,0,0,0.6,538
"20295","Cesar","Sur",0.343618512153625,224.291442871094,434.027435302734,0.375,0,0,0.6,0.375,0,0,0.6,539
"20310","Cesar","Sur",0.677095234394073,211.244720458984,451.938140869141,0.375,0,0,0.6,0.375,0,0,0.6,540
"20383","Cesar","Sur",0.648163259029388,179.656555175781,478.843933105469,0.375,0,0,0.6,0.375,0,0,0.6,541
"20400","Cesar","Central",0.239908397197723,84.6073303222656,579.278503417969,0.375,0,0,0.6,0.375,0,0,0.6,542
"20443","Cesar","Norte",0.165024384856224,52.5255165100098,674.675720214844,0.375,0,0,0.6,0.375,0,0,0.6,543
"20517","Cesar","Central",0.254659056663513,153.082748413086,505.474822998047,0.375,0,0,0.6,0.375,0,0,0.6,544
"20550","Cesar","Sur",0.305564969778061,168.47151184082,490.336975097656,0.375,0,0,0.6,0.375,0,0,0.6,545
"20570","Cesar","Norte",0.683193266391754,11.734564781189,667.447326660156,0.375,0,0,0.6,0.375,0,0,0.6,554
"20614","Cesar","Sur",0.533230364322662,233.001052856445,427.711975097656,0.375,0,0,0.6,0.375,0,0,0.6,546
"20621","Cesar","Norte",0.293130159378052,32.9523887634277,638.516052246094,0.375,0,0,0.6,0.375,0,0,0.6,553
"20710","Cesar","Sur",0.205356806516647,276.020935058594,385.990203857422,0.375,0,0,0.6,0.375,0,0,0.6,547
"20750","Cesar","Norte",0.447113871574402,25.0059986114502,637.8037109375,0.375,0,0,0.6,0.375,0,0,0.6,548
"20770","Cesar","Sur",0.461273163557053,265.639251708984,394.098693847656,0.375,0,0,0.6,0.375,0,0,0.6,555
"20787","Cesar","Central",0.604146301746368,163.198928833008,495.365783691406,0.375,0,0,0.6,0.375,0,0,0.6,549
"23001","Córdoba","Centro",0.208654910326004,0,508.229187011719,0.375,0,0,0.6,0,0.889,1,0,436
"23068","Córdoba","San jorge",0.411812305450439,95.7941741943359,441.567657470703,0.375,0,0,0.6,0.375,0,0,0.6,437
"23079","Córdoba","San jorge",0.632080852985382,80.8807220458984,438.661712646484,0.375,0,0,0.6,0.375,0,0,0.6,438
"23090","Córdoba","Costanera",0.749886035919189,31.4491710662842,528.976623535156,0.375,0,0,0.6,0.375,0,0,0.6,439
"23162","Córdoba","Sinú medio",0.440306186676025,30.206018447876,530.775634765625,0.375,0,0,0.6,0.375,0,0,0.6,440
